std.right(),java.io.objectoutputstream.flush()
std.fgetc(),java.util.hashmap.size()
std.exception.what(),java.awt.print.pageformat.getimageablex()
std.istream.rdbuf(),java.sql.connection.preparestatement()
std.vfprintf(),java.util.hashmap.get()
std.ferror(),java.util.collections.synchronizedmap()
std.string.replace(),java.sql.resultset.getlong()
std.fputc(),java.util.hashmap.size()
std.istreambuf_iterator(),java.util.logging.logger.warning()
std.wstring.size(),java.sql.resultset.close()
std.string.at(),java.sql.resultset.getmetadata()
std.atexit(),java.util.hashmap.entryset()
std.string.rbegin(),java.sql.resultset.getint()
std.string.compare(),java.sql.resultset.getdate()
std.stoi(),java.util.vector.setelementat()
std.strtoul(),java.util.arraylist.clear()
std.string.rfind(),java.sql.resultset.close()
std.strtoll(),java.util.hashmap.remove()
std.string.rend(),java.sql.resultset.getint()
std.rename(),java.util.hashmap.keyset()
std.istream.bad(),java.sql.preparedstatement.executeupdate()
std.bsearch(),java.io.printstream.print()
std.string.find_first_not_of(),java.sql.resultset.getlong()
std.ifstream.seekg(),java.io.objectinputstream.readint()
std.setvbuf(),java.util.linkedlist.contains()
std.vprintf(),java.util.hashmap.get()
std.oct(),java.io.objectoutputstream.close()
std.setjmp(),java.util.hashmap.put()
std.ctime(),java.util.hashmap.remove()
std.ifstream.read(),javax.servlet.http.httpservletresponse.setstatus()
std.int8_t(),java.math.bigdecimal.valueof()
std.out_of_range(),java.util.concurrent.locks.lock.lock()
std.istringstream.fail(),java.lang.strictmath.cosh()
std.isprint(),java.util.arrays.sort()
std.apply(),java.util.stack.size()
std.setlocale(),java.util.hashmap.size()
std.mismatch(),java.sql.callablestatement.setblob()
std.string.find_last_not_of(),java.sql.resultset.getlong()
std.showpos(),java.io.objectoutputstream.close()
std.conj(),java.awt.rectangle.getx()
std.va_copy(),java.util.hashmap.put()
std.isxdigit(),java.util.treemap.size()
std.strcspn(),java.util.hashmap.keyset()
std.error_code.message(),java.text.numberformat.format()
std.negate(),java.util.arrays.equals()
std.putc(),java.util.hashmap.get()
std.pop_heap(),java.io.printstream.print()
std.invalid_argument(),java.util.concurrent.locks.lock.lock()
std.minus(),java.lang.math.floor()
std.strtoull(),java.util.arraylist.remove()
std.string.clear(),java.sql.resultset.getlong()
std.ostream.setf(),javax.swing.jlabel.settext()
std.strstream.str(),javax.swing.jlabel.sethorizontalalignment()
std.strstream.freeze(),javax.swing.jlabel.sethorizontalalignment()
std.ostream.rdbuf(),javax.swing.jlabel.settext()
std.ostream.iword(),javax.swing.jpanel.setlayout()
std.ostream.pword(),javax.swing.jpanel.setlayout()
std.ostream.exceptions(),javax.swing.jlabel.settext()
std.istringstream.tellg(),java.sql.resultset.getdouble()
std.string.insert(),java.sql.resultset.getlong()
std.wstring.begin(),javax.swing.joptionpane.showinternalmessagedialog()
std.wstring.end(),javax.swing.jsplitpane.setui()
std.memchr(),java.util.treeset.add()
std.is_array(),org.w3c.dom.document.getdocumentelement()
std.div(),java.util.vector.size()
std._1(),javax.swing.jspinner.getaccessiblecontext()
std.rend(),javax.security.auth.privatecredentialpermission.getactions()
std.string.write(),javax.swing.text.defaultformatter.getoverwritemode()
std.stod(),junit.framework.testsuite.addtest()
std.wstring.empty(),java.sql.resultset.close()
std.list(),javax.swing.jspinner.getvalue()
std.ostream.precision(),javax.swing.jlabel.settext()
std.ostream.put(),javax.swing.jlabel.setverticalalignment()
std.string.back(),java.sql.resultset.getint()
std.isgraph(),java.util.arrays.copyof()
std.regex_match(),javax.swing.swingutilities.getwindowancestor()
std.locale(),java.sql.connection.createsqlxml()
std.wcscat(),java.util.hashmap.size()
std.uppercase(),java.io.bytearrayoutputstream.close()
std.istringstream.str(),java.text.simpledateformat.applylocalizedpattern()
std.wstring.resize(),java.sql.statement.close()
std.iscntrl(),java.util.arrays.copyof()
std.strpbrk(),java.util.linkedhashmap.get()
std.optional(),java.awt.image.bufferedimage.getheight()
std.rbegin(),java.util.concurrent.atomic.atomicreferencefieldupdater.getandset()
std.visit(),java.util.vector.clear()
std.ispunct(),java.util.arrays.copyof()
std.stoul(),java.sql.resultset.close()
std.int64_c(),java.awt.borderlayout.getconstraints()
std.is_function(),org.w3c.dom.document.getdocumentelement()
std.wcstombs(),java.util.hashset.contains()
std.ostream.unsetf(),javax.swing.joptionpane.showmessagedialog()
std.ostream.width(),javax.swing.joptionpane.showinternalmessagedialog()
std.ostream.fill(),javax.swing.jlabel.settext()
std.ostream.imbue(),javax.swing.jlabel.sethorizontalalignment()
std.ostream.setstate(),javax.swing.jlabel.settext()
std.ostream.rdstate(),javax.swing.jlabel.settext()
std.ostrstream.str(),java.applet.appletcontext.showdocument()
std.ostrstream.freeze(),javax.swing.text.html.htmleditorkit.setstylesheet()
std.fsetpos(),java.util.hashmap.keyset()
std.destroy(),org.w3c.dom.element.getelementsbytagname()
std.istream.ignore(),java.sql.resultset.next()
std.par(),java.io.printstream.print()
std.inner_product(),javax.xml.soap.soapfault.getfaultstringlocale()
std.fgetws(),java.util.arraylist.add()
std.tmpfile(),java.util.hashmap.get()
std.tmpnam(),java.util.arraylist.set()
std.regex_replace(),javax.swing.swingutilities.invokelater()
std.get_new_handler(),java.util.hashset.contains()
std.wcstoul(),java.util.hashset.contains()
std.boolalpha(),java.io.objectoutputstream.close()
std.setbase(),javax.swing.jtabbedpane.addtab()
std.wstring.length(),java.sql.resultset.updatencharacterstream()
std.string.copy(),java.sql.resultset.next()
std.istream.clear(),java.sql.resultset.first()
