java.util.set.remove(),system.collections.generic.hashset.removewhere()
java.io.bufferedreader.close(),system.diagnostics.tracelistener.close()
java.io.bufferedreader.close(),system.xml.xmlwriter.close()
java.io.file.listfiles(),system.io.directory.getfiles()
java.io.file.listfiles(),system.io.directoryinfo.getfiles()
java.io.bytearrayoutputstream.write(),system.io.stream.write()
java.util.stack.push(),system.collections.generic.stack.push()
java.util.stack.push(),system.collections.stack.push()
java.util.hashmap.containskey(),system.collections.generic.hashset.contains()
java.util.hashmap.containskey(),system.collections.idictionary.contains()
java.util.hashmap.containskey(),system.collections.generic.icollection.contains()
java.awt.graphics.drawline(),system.drawing.graphics.drawline()
java.awt.graphics.drawline(),system.drawing.graphics.drawellipse()
java.awt.graphics.drawline(),system.drawing.graphics.drawpie()
java.sql.preparedstatement.executequery(),system.data.oledb.oledbcommand.executereader()
java.io.outputstream.close(),system.net.httplistener.close()
java.util.arraylist.remove(),system.collections.arraylist.removeat()
java.util.arraylist.remove(),system.collections.arraylist.remove()
java.util.arraylist.remove(),system.collections.hashtable.remove()
java.util.arraylist.remove(),system.collections.arraylist.removerange()
java.lang.math.abs(),system.math.abs()
java.lang.math.max(),system.math.max()
java.util.collection.contains(),system.collections.objectmodel.collection.contains()
java.util.collection.contains(),system.collections.generic.dictionary.containskey()
java.util.collection.contains(),system.collections.generic.hashset.contains()
java.util.collection.contains(),system.collections.generic.linkedlist.contains()
java.lang.string.indexof(),system.string.indexof()
java.lang.string.indexof(),system.string.lastindexof()
java.lang.string.indexof(),system.string.indexofany()
java.io.file.length(),system.io.filestream.setlength()
java.util.logging.logger.warning(),nunit.framework.internal.logger.warn()
java.util.stack.pop(),system.collections.generic.stack.pop()
java.util.stack.pop(),system.collections.stack.pop()
java.util.stack.pop(),system.xml.hwstack.pop()
java.io.fileoutputstream.close(),system.io.streamwriter.close()
java.io.fileoutputstream.close(),system.diagnostics.trace.close()
java.io.fileoutputstream.close(),system.diagnostics.tracelistener.close()
javax.swing.jpanel.add(),system.data.sqltypes.sqldouble.add()
java.util.list.indexof(),system.collections.generic.list.indexof()
java.util.list.indexof(),system.collections.generic.list.lastindexof()
java.util.arraylist.clear(),system.collections.arraylist.clear()
java.util.arraylist.clear(),system.collections.generic.hashset.clear()
java.util.arraylist.clear(),system.collections.generic.sortedlist.clear()
java.util.arraylist.clear(),system.collections.generic.dictionary.clear()
java.util.arraylist.clear(),system.collections.queue.clear()
java.io.printwriter.close(),system.io.stringwriter.close()
java.io.printwriter.close(),system.xml.xmltextwriter.close()
java.io.printwriter.close(),system.xml.xmlwriter.close()
java.io.printwriter.close(),system.web.ui.htmltextwriter.close()
java.lang.math.min(),system.math.min()
java.util.arraylist.contains(),system.collections.arraylist.contains()
java.io.datainputstream.readint(),system.io.compression.deflatestream.read()
java.io.datainputstream.readint(),system.io.binaryreader.readuint16()
java.io.datainputstream.readint(),system.io.binaryreader.read()
java.util.properties.load(),system.xml.xsl.xsltransform.load()
java.util.properties.load(),system.xml.xmldocument.load()
java.lang.reflect.method.getname(),system.componentmodel.dataannotations.displayattribute.getshortname()
java.util.arrays.tostring(),system.intptr.tostring()
java.util.hashmap.remove(),system.collections.generic.hashset.remove()
java.util.hashmap.remove(),system.collections.generic.idictionary.remove()
java.util.hashmap.remove(),system.collections.hashtable.remove()
java.util.hashmap.remove(),system.collections.generic.sortedlist.removeat()
java.util.hashmap.remove(),system.collections.generic.linkedlist.remove()
java.lang.integer.tostring(),system.string.substring()
java.lang.integer.tostring(),system.object.tostring()
java.lang.integer.tostring(),system.single.tostring()
java.lang.integer.tostring(),system.uint16.tostring()
java.lang.integer.tostring(),system.double.tostring()
java.lang.integer.tostring(),system.int64.tostring()
java.io.fileinputstream.close(),system.xml.xmlwriter.close()
java.io.fileinputstream.close(),system.io.streamwriter.close()
java.lang.string.startswith(),system.string.startswith()
java.io.printwriter.flush(),system.web.ui.htmltextwriter.flush()
java.lang.string.hashcode(),system.string.gethashcode()
java.lang.string.hashcode(),system.datetime.gethashcode()
java.lang.string.hashcode(),system.version.gethashcode()
java.util.concurrent.atomic.atomicinteger.get(),system.servicemodel.channels.transactionmessageproperty.set()
java.net.url.openstream(),system.net.webclient.openread()
java.io.outputstream.flush(),system.xml.xmldictionarywriter.flush()
java.net.url.tostring(),system.xml.linq.xnode.tostring()
javax.swing.jpanel.setlayout(),system.windows.forms.tabpage.suspendlayout()
java.util.list.set(),system.collections.generic.list.insert()
java.util.stack.peek(),system.collections.generic.stack.peek()
java.util.stack.peek(),system.collections.stack.peek()
java.io.fileoutputstream.write(),system.io.filestream.write()
java.io.fileoutputstream.write(),system.io.file.openwrite()
java.util.hashset.contains(),system.collections.generic.hashset.contains()
java.util.hashmap.values(),system.collections.idictionary.values()
java.io.printwriter.write(),system.web.ui.htmltextwriter.writeline()
java.io.printwriter.write(),system.web.ui.htmltextwriter.write()
java.net.uri.create(),system.io.fileinfo.create()
java.io.stringwriter.write(),system.io.stringwriter.write()
java.io.stringwriter.write(),system.xml.linq.xelement.writeto()
java.io.stringwriter.write(),system.xml.xmldocument.writeto()
java.io.stringwriter.write(),system.io.textwriter.write()
java.io.stringwriter.write(),system.io.stringwriter.writeline()
javax.swing.jtextfield.gettext(),system.windows.forms.textbox.text()
java.awt.graphics.fillrect(),system.drawing.graphics.fillrectangle()
java.util.set.clear(),system.collections.generic.hashset.clear()
java.util.set.clear(),system.collections.concurrent.concurrentdictionary.clear()
java.util.set.clear(),system.collections.generic.linkedlist.clear()
java.util.set.clear(),system.collections.generic.dictionary.clear()
java.util.set.clear(),system.data.common.utils.set.clear()
java.io.bufferedwriter.close(),system.diagnostics.tracelistener.close()
java.io.bufferedwriter.close(),system.diagnostics.trace.close()
javax.xml.parsers.documentbuilder.parse(),system.net.http.headers.mediatypewithqualityheadervalue.tryparse()
java.net.uri.tostring(),system.uri.tostring()
java.io.reader.read(),system.io.streamreader.read()
java.io.reader.read(),system.io.stringreader.read()
java.net.socket.close(),system.net.sockets.socket.close()
java.net.socket.close(),system.net.httplistener.close()
java.util.concurrent.atomic.atomicreference.get(),system.servicemodel.channels.transactionmessageproperty.set()
java.math.bigdecimal.valueof(),system.guid.value()
java.io.dataoutput.writeint(),system.security.cryptography.cryptostream.writebyte()
java.util.bitset.get(),system.collections.bitset.get()
java.util.bitset.get(),system.collections.bitset.set()
java.text.simpledateformat.parse(),system.guid.parse()
java.text.simpledateformat.parse(),system.datetime.parse()
java.io.datainput.readint(),system.io.binaryreader.readuint32()
java.io.datainput.readint(),system.io.binaryreader.readuint16()
java.io.datainput.readint(),system.io.binaryreader.readuint64()
java.io.datainput.readint(),system.io.binaryreader.readsingle()
java.util.random.nextdouble(),system.random.nextdouble()
java.util.random.nextdouble(),system.random.nextdoubles()
java.util.arrays.copyof(),system.runtime.interopservices.marshal.copy()
java.util.bitset.set(),system.collections.bitset.set()
java.util.bitset.set(),system.collections.bitset.get()
java.lang.object.tostring(),system.object.tostring()
java.lang.object.tostring(),system.string.substring()
java.lang.object.tostring(),system.int64.tostring()
java.lang.object.tostring(),system.double.tostring()
java.lang.object.tostring(),system.string.tostring()
java.lang.object.tostring(),system.char.tostring()
java.util.hashmap.clear(),system.collections.generic.hashset.clear()
java.util.hashmap.clear(),system.collections.generic.sortedlist.clear()
java.util.hashmap.clear(),system.collections.generic.dictionary.clear()
java.util.hashmap.clear(),system.collections.generic.sorteddictionary.clear()
java.util.hashmap.clear(),system.collections.arraylist.clear()
java.util.hashmap.clear(),system.collections.generic.linkedlist.clear()
java.util.hashmap.clear(),system.collections.generic.stack.clear()
java.util.hashmap.clear(),system.collections.generic.list.clear()
java.lang.math.round(),system.math.round()
java.io.writer.close(),system.io.stringwriter.close()
java.awt.graphics2d.drawimage(),system.drawing.graphics.drawimage()
java.util.concurrent.atomic.atomicinteger.incrementandget(),system.threading.interlocked.increment()
java.lang.string.replaceall(),system.string.replace()
javax.swing.jtoolbar.add(),system.data.sqltypes.sqldouble.add()
javax.swing.jtoolbar.add(),system.data.sqltypes.sqlsingle.add()
java.util.arrays.deepequals(),system.globalization.sortversion.equals()
java.util.arrays.binarysearch(),system.collections.generic.list.binarysearch()
java.awt.graphics.drawstring(),system.drawing.graphics.drawstring()
java.util.hashtable.containskey(),system.collections.hashtable.containsvalue()
java.util.hashtable.containskey(),system.collections.stack.contains()
java.awt.graphics.drawimage(),system.drawing.graphics.drawimage()
java.awt.graphics.drawimage(),system.drawing.graphics.drawline()
java.awt.graphics.drawimage(),system.drawing.graphics.drawpie()
java.io.reader.close(),system.xml.xmlwriter.close()
java.io.reader.close(),system.xml.xmltextwriter.close()
java.io.reader.close(),system.xml.xmlreader.close()
java.lang.string.split(),system.string.split()
java.io.fileinputstream.read(),system.io.stream.read()
java.io.fileinputstream.read(),system.io.filestream.read()
java.io.fileinputstream.read(),system.security.cryptography.cryptostream.read()
java.awt.graphics2d.drawstring(),system.drawing.graphics.drawstring()
java.net.url.getpath(),system.io.path.getfullpath()
java.text.dateformat.parse(),system.guid.parse()
java.text.dateformat.parse(),system.datetime.parse()
java.awt.container.add(),system.componentmodel.container.add()
java.awt.container.add(),system.xml.resolvers.xmlpreloadedresolver.add()
java.lang.string.contains(),system.string.contains()
java.lang.reflect.array.newinstance(),system.array.createinstance()
java.io.file.getparent(),system.io.directory.getparent()
java.util.linkedlist.addall(),system.collections.generic.hashset.add()
java.util.hashtable.keys(),system.collections.hashtable.keys()
java.io.objectinputstream.close(),system.net.security.sslstream.close()
java.util.hashtable.remove(),system.collections.hashtable.remove()
java.util.hashtable.remove(),system.collections.sortedlist.remove()
java.util.hashtable.remove(),system.delegate.remove()
javax.naming.directory.attributes.get(),system.collections.bitset.set()
java.util.queue.add(),system.collections.generic.hashset.add()
java.util.queue.add(),system.collections.concurrent.concurrentdictionary.tryadd()
java.io.randomaccessfile.close(),system.net.sockets.tcpclient.close()
java.io.objectinputstream.readint(),system.io.binaryreader.read()
java.io.objectinputstream.readint(),system.io.binaryreader.readuint16()
java.lang.string.lastindexof(),system.string.indexof()
java.lang.string.lastindexof(),system.string.lastindexof()
java.lang.string.lastindexof(),system.string.lastindexofany()
java.util.vector.remove(),system.collections.arraylist.remove()
java.util.vector.remove(),system.collections.arraylist.removeat()
java.util.vector.remove(),system.collections.generic.sortedlist.removeat()
java.io.writer.flush(),system.xml.xmldictionarywriter.flush()
java.lang.math.log(),system.math.log()
java.net.uri.getpath(),system.io.path.getfullpath()
java.util.collection.remove(),system.collections.objectmodel.collection.remove()
java.util.collection.remove(),system.collections.generic.dictionary.remove()
java.lang.string.endswith(),system.string.endswith()
java.lang.string.replace(),system.string.replace()
javax.swing.uimanager.getcolor(),system.drawing.graphics.setcolor()
java.io.bufferedinputstream.read(),system.security.cryptography.cryptostream.read()
java.util.list.removeall(),system.collections.generic.list.removeall()
java.util.list.removeall(),system.collections.generic.list.remove()
java.util.list.removeall(),system.collections.generic.list.removeat()
java.util.arrays.hashcode(),system.guid.gethashcode()
java.util.arrays.hashcode(),system.drawing.color.gethashcode()
java.util.arrays.hashcode(),system.string.gethashcode()
java.net.serversocket.close(),system.net.sockets.socket.close()
java.util.linkedlist.removefirst(),system.collections.generic.linkedlist.removelast()
java.util.linkedlist.removefirst(),system.collections.generic.linkedlist.removefirst()
java.util.linkedlist.removefirst(),system.collections.generic.linkedlist.remove()
java.util.linkedlist.removefirst(),system.collections.generic.hashset.remove()
javax.swing.jmenubar.add(),system.componentmodel.icontainer.add()
javax.swing.jlabel.setname(),system.dynamic.setmemberbinder.name()
java.util.collection.clear(),system.collections.objectmodel.collection.clear()
java.math.biginteger.compareto(),system.numerics.biginteger.compareto()
java.math.biginteger.compareto(),system.numerics.biginteger.compare()
java.lang.object.equals(),system.object.equals()
java.util.concurrent.atomic.atomicreference.set(),system.servicemodel.channels.transactionmessageproperty.set()
javax.swing.joptionpane.showconfirmdialog(),system.windows.forms.folderbrowserdialog.showdialog()
java.lang.string.tolowercase(),system.string.tolower()
java.util.linkedlist.remove(),system.collections.generic.linkedlist.remove()
java.util.linkedlist.remove(),system.collections.generic.linkedlist.removelast()
java.util.linkedlist.remove(),system.collections.generic.linkedlist.removefirst()
java.util.linkedlist.remove(),system.collections.concurrent.concurrentdictionary.tryremove()
java.util.linkedlist.remove(),system.collections.generic.dictionary.remove()
java.util.linkedlist.addlast(),system.collections.generic.linkedlist.addlast()
java.util.arraylist.indexof(),system.collections.arraylist.indexof()
java.util.linkedlist.addfirst(),system.collections.generic.linkedlist.addfirst()
java.lang.reflect.array.getlength(),system.array.getlength()
java.lang.thread.currentthread(),system.threading.thread.currentthread()
java.math.bigdecimal.add(),system.data.common.utils.keytolistmap.add()
java.math.bigdecimal.add(),system.directoryservices.directoryentries.add()
java.lang.object.hashcode(),system.globalization.compareinfo.gethashcode()
java.lang.object.hashcode(),system.reflection.memberinfo.gethashcode()
java.net.inetaddress.gethostaddress(),system.net.dns.gethostname()
java.net.inetaddress.gethostaddress(),system.net.networkinformation.networkinterface.getphysicaladdress()
java.lang.double.isnan(),system.double.isnan()
java.lang.double.isnan(),system.single.isnan()
java.math.bigdecimal.tostring(),system.numerics.biginteger.tostring()
java.util.random.nextbytes(),system.random.nextbytes()
java.util.random.nextbytes(),system.security.cryptography.rngcryptoserviceprovider.getbytes()
java.util.vector.clear(),system.collections.generic.stack.clear()
java.util.vector.clear(),system.collections.generic.linkedlist.clear()
java.util.vector.clear(),system.collections.hashtable.clear()
java.awt.graphics2d.translate(),system.drawing.graphics.translateclip()
java.util.concurrent.semaphore.release(),system.threading.semaphore.release()
java.util.concurrent.atomic.atomiclong.incrementandget(),system.threading.interlocked.increment()
java.awt.graphics.translate(),system.drawing.graphics.translateclip()
java.io.bufferedinputstream.close(),system.xml.xmlrawwriter.close()
java.io.bufferedinputstream.close(),system.io.isolatedstorage.isolatedstoragefile.close()
java.io.bufferedinputstream.close(),system.xml.xmlwriter.close()
java.net.serversocket.accept(),system.net.sockets.socket.beginaccept()
java.net.serversocket.accept(),system.net.sockets.socket.acceptasync()
java.net.serversocket.accept(),system.net.sockets.socket.accept()
java.net.serversocket.accept(),system.net.sockets.socket.endaccept()
java.lang.integer.tohexstring(),system.collections.idictionary.tostring()
java.lang.integer.tohexstring(),system.object.tostring()
java.math.biginteger.tobytearray(),system.numerics.biginteger.tobytearray()
java.math.bigdecimal.compareto(),system.numerics.biginteger.compare()
java.math.bigdecimal.compareto(),system.numerics.biginteger.compareto()
java.io.bufferedoutputstream.write(),system.io.filestream.write()
java.util.hashtable.clear(),system.collections.hashtable.clear()
java.util.hashtable.clear(),system.collections.specialized.listdictionary.clear()
java.util.hashtable.clear(),system.collections.generic.linkedlist.clear()
java.util.hashtable.clear(),system.collections.generic.stack.clear()
java.util.timer.cancel(),system.threading.cancellationtokensource.cancel()
org.w3c.dom.element.setattributens(),system.xml.linq.xelement.removeattributes()
java.util.hashset.remove(),system.collections.generic.hashset.remove()
java.util.hashset.remove(),system.collections.generic.linkedlist.remove()
java.io.bufferedreader.read(),system.io.streamreader.read()
java.util.concurrent.locks.readwritelock.writelock(),system.threading.readerwriterlockslim.enterwritelock()
java.util.concurrent.locks.readwritelock.writelock(),system.threading.readerwriterlockslim.exitwritelock()
java.math.biginteger.tostring(),system.numerics.biginteger.tostring()
java.util.concurrent.concurrenthashmap.remove(),system.collections.concurrent.concurrentdictionary.tryremove()
java.lang.math.floor(),system.math.floor()
java.math.biginteger.multiply(),system.numerics.biginteger.multiply()
java.io.dataoutput.writelong(),system.io.textwriter.write()
java.io.dataoutput.writelong(),system.io.streamwriter.writeline()
java.lang.string.tochararray(),system.string.tochararray()
java.util.logging.logger.warn(),system.diagnostics.log.warning()
java.lang.double.tostring(),system.double.tostring()
java.lang.double.tostring(),system.int16.tostring()
java.lang.double.tostring(),system.string.substring()
java.lang.double.tostring(),system.uint64.tostring()
java.lang.double.tostring(),system.int64.tostring()
java.lang.double.tostring(),system.object.tostring()
java.lang.double.tostring(),system.windows.size.tostring()
java.lang.double.tostring(),system.single.tostring()
java.lang.double.tostring(),system.sbyte.tostring()
java.lang.double.tostring(),system.byte.tostring()
java.util.concurrent.concurrentmap.remove(),system.collections.generic.dictionary.remove()
java.util.concurrent.concurrentmap.remove(),system.collections.generic.idictionary.remove()
java.io.randomaccessfile.write(),system.threading.manualreseteventslim.wait()
java.io.randomaccessfile.write(),system.threading.volatile.write()
java.io.randomaccessfile.write(),system.threading.countdownevent.wait()
java.io.randomaccessfile.write(),system.io.filestream.write()
javax.imageio.imageio.write(),system.diagnostics.debug.writeif()
java.lang.long.parselong(),system.double.parse()
java.lang.long.parselong(),system.datetime.parse()
java.lang.long.parselong(),system.boolean.parse()
java.util.linkedlist.clear(),system.collections.generic.linkedlist.clear()
java.util.linkedlist.clear(),system.collections.generic.hashset.clear()
java.util.linkedlist.clear(),system.collections.generic.queue.clear()
java.util.linkedlist.clear(),system.collections.generic.dictionary.clear()
java.util.linkedlist.clear(),system.collections.queue.clear()
java.util.linkedlist.clear(),system.collections.specialized.ordereddictionary.clear()
java.util.linkedlist.clear(),system.collections.generic.stack.clear()
java.util.linkedlist.clear(),system.collections.concurrent.concurrentdictionary.clear()
java.util.linkedlist.clear(),system.collections.concurrent.concurrentqueue.clear()
java.sql.preparedstatement.setnull(),system.data.common.datastorage.isobjectnull()
java.awt.menu.add(),system.collections.hashtable.add()
java.util.map.containsvalue(),system.collections.generic.dictionary.containskey()
java.util.map.containsvalue(),system.collections.generic.dictionary.containsvalue()
java.util.map.containsvalue(),system.componentmodel.design.designerverbcollection.contains()
java.awt.graphics.drawrect(),system.drawing.graphics.drawrectangle()
java.awt.graphics.drawrect(),system.drawing.graphics.drawarc()
java.lang.string.tostring(),system.string.tostring()
java.lang.string.tostring(),system.string.substring()
java.lang.string.tostring(),system.xml.xmlbufferreader.getstring()
java.lang.string.tostring(),system.double.tostring()
java.lang.string.tostring(),system.sbyte.tostring()
java.lang.string.tostring(),system.object.tostring()
java.lang.string.tostring(),system.int64.tostring()
java.util.collections.addall(),system.codedom.codetypedeclarationcollection.add()
java.util.collections.addall(),system.collections.generic.hashset.add()
java.lang.character.iswhitespace(),system.char.iswhitespace()
java.math.biginteger.add(),system.numerics.biginteger.add()
java.io.outputstreamwriter.close(),system.xml.xmlwriter.close()
java.io.outputstreamwriter.close(),system.diagnostics.performancecounter.close()
javax.xml.bind.jaxbelement.getvalue(),system.data.odbc.odbcconnectionstringbuilder.trygetvalue()
java.util.map.equals(),system.deployment.application.definitionidentity.equals()
java.awt.list.remove(),system.collections.generic.list.remove()
java.awt.list.remove(),system.collections.generic.list.removeat()
java.awt.list.remove(),system.collections.generic.list.removerange()
java.io.objectoutput.close(),system.resources.iresourcewriter.close()
java.io.filereader.close(),system.xml.xmlwriter.close()
java.io.inputstreamreader.read(),system.io.streamreader.read()
java.util.concurrent.atomic.atomicinteger.getandincrement(),system.threading.interlocked.increment()
java.lang.integer.intvalue(),system.reflection.propertyinfo.getvalue()
java.util.date.equals(),system.net.http.headers.authenticationheadervalue.equals()
java.math.biginteger.equals(),system.numerics.biginteger.equals()
java.util.scanner.nextint(),system.random.next()
java.io.objectinput.close(),system.resources.iresourcewriter.close()
java.io.bytearrayinputstream.close(),system.net.sockets.udpclient.close()
java.io.bytearrayinputstream.close(),system.data.idbconnection.close()
java.net.socket.connect(),system.net.sockets.socket.connect()
java.net.socket.connect(),system.net.sockets.socket.beginconnect()
java.io.printstream.flush(),system.io.stream.flush()
java.io.linenumberreader.readline(),system.io.streamreader.readline()
java.awt.rectangle.contains(),system.drawing.rectangle.contains()
java.util.zip.zipfile.getinputstream(),system.net.filewebrequest.getrequeststream()
java.util.treemap.values(),system.array.getvalue()
java.lang.string.compareto(),system.string.compareto()
java.lang.string.compareto(),system.globalization.compareinfo.compare()
javax.swing.jcheckbox.isselected(),system.windows.forms.treeview.select()
java.nio.file.paths.get(),system.servicemodel.channels.bufferedreceivemessageproperty.tryget()
java.net.datagramsocket.close(),system.net.httplistener.close()
java.net.datagramsocket.close(),system.net.sockets.socket.close()
java.net.datagramsocket.close(),system.net.security.sslstream.close()
java.util.vector.set(),system.numerics.vector.get()
javax.xml.stream.xmlinputfactory.createxmlstreamreader(),system.data.sqltypes.sqlxml.createreader()
javax.swing.jlabel.gettext(),system.windows.forms.textbox.text()
java.sql.timestamp.gettime(),system.data.idatarecord.getdatetime()
java.sql.timestamp.gettime(),system.data.idatarecord.getbyte()
java.lang.long.tostring(),system.object.tostring()
java.lang.long.tostring(),system.uint32.tostring()
java.lang.long.tostring(),system.string.substring()
java.lang.long.tostring(),system.double.tostring()
java.lang.long.tostring(),system.uint64.tostring()
java.lang.long.tostring(),system.uint16.tostring()
java.lang.long.tostring(),system.int64.tostring()
java.lang.long.tostring(),system.int16.tostring()
java.io.dataoutput.writeboolean(),system.data.idatarecord.getboolean()
java.awt.graphics.dispose(),system.drawing.graphics.dispose()
java.awt.graphics.dispose(),system.drawing.brush.dispose()
java.awt.graphics.dispose(),system.drawing.drawing2d.graphicspath.dispose()
java.lang.reflect.array.set(),system.linq.parallel.fixedmaxheap.insert()
java.io.datainput.readutf(),system.io.binaryreader.readuint16()
java.io.datainput.readutf(),system.io.binaryreader.readuint32()
java.io.datainput.readutf(),system.io.binaryreader.readuint64()
java.io.datainput.readutf(),system.security.cryptography.asn1.asnreader.readsetof()
java.math.biginteger.subtract(),system.numerics.biginteger.subtract()
javax.xml.namespace.qname.equals(),system.data.sqltypes.sqlguid.notequals()
javax.xml.namespace.qname.equals(),system.data.sqltypes.sqlguid.equals()
java.io.datainput.readbyte(),system.io.stream.readbyte()
java.util.concurrent.concurrenthashmap.containskey(),system.web.ui.validatorcollection.contains()
java.math.bigdecimal.multiply(),system.data.sqltypes.sqlsingle.multiply()
java.util.zip.zipentry.isdirectory(),system.io.filesystem.movedirectory()
java.util.listiterator.remove(),system.collections.generic.linkedlist.removefirst()
java.util.scanner.close(),system.xml.xmlwriter.close()
java.util.zip.zipoutputstream.write(),system.xml.xmldocument.writeto()
java.sql.resultset.getdate(),system.data.idatarecord.getdatetime()
java.sql.resultset.getdate(),system.data.idatarecord.getbyte()
java.util.linkedlist.removelast(),system.collections.generic.linkedlist.remove()
java.util.linkedlist.removelast(),system.collections.generic.linkedlist.removelast()
java.util.linkedlist.removelast(),system.collections.generic.linkedlist.removefirst()
java.awt.list.contains(),system.collections.generic.list.contains()
java.awt.list.contains(),system.collections.specialized.listdictionary.contains()
java.awt.list.clear(),system.collections.generic.list.clear()
java.awt.list.clear(),system.collections.generic.dictionary.clear()
java.awt.list.clear(),system.collections.generic.stack.clear()
java.awt.list.clear(),system.collections.generic.sorteddictionary.clear()
java.awt.list.clear(),system.data.datatable.clear()
java.math.bigdecimal.divide(),system.numerics.biginteger.divide()
java.lang.math.ceil(),system.math.ceiling()
java.util.concurrent.atomic.atomicinteger.decrementandget(),system.threading.interlocked.decrement()
javax.naming.directory.attribute.get(),system.collections.bitset.set()
java.util.hashset.clear(),system.collections.generic.hashset.clear()
java.util.hashset.clear(),system.collections.generic.sortedlist.clear()
java.util.hashset.clear(),system.collections.generic.linkedlist.clear()
java.util.hashset.clear(),system.collections.generic.dictionary.clear()
java.util.hashset.clear(),system.collections.generic.sorteddictionary.clear()
java.util.hashset.clear(),system.collections.queue.clear()
